Expiration Date;Calls;Last Sale;Net;Bid;Ask;Vol;IV;Delta;Gamma;Open Int;Strike;Puts;Last Sale;Net;Bid;Ask;Vol;IV;Delta;Gamma;Open Int
10/30/2020;SPXW201030C03060000;356.6;0;314.5;316.9;0;0.3201;0.7827;0.0008;45;3060.000;SPXW201030P03060000;52.76;3.96;44.2;45;1;0.298;-0.2028;0.0008;127
10/30/2020;SPXW201030C03065000;352.7;0;310.2;312.7;0;0.3188;0.7794;0.0008;1;3065.000;SPXW201030P03065000;43.17;0;45;45.8;0;0.2967;-0.2062;0.0008;517
10/30/2020;SPXW201030C03070000;264.1;0;306;308.5;0;0.3173;0.7762;0.0008;12;3070.000;SPXW201030P03070000;45.22;-5.13;45.7;46.6;5;0.2954;-0.2096;0.0008;92
10/30/2020;SPXW201030C03075000;359.18;0;301.9;304.3;0;0.316;0.7727;0.0008;173;3075.000;SPXW201030P03075000;44.34;-6.91;46.6;47.4;29;0.2944;-0.2133;0.0008;559
10/30/2020;SPXW201030C03080000;355.03;0;297.7;300.1;0;0.3146;0.7693;0.0008;20;3080.000;SPXW201030P03080000;55.23;0;47.4;48.3;0;0.2931;-0.2169;0.0008;108
10/30/2020;SPXW201030C03085000;0;0;293.6;296;0;0.3131;0.7659;0.0008;0;3085.000;SPXW201030P03085000;46.99;0;48.2;49.1;0;0.2919;-0.2205;0.0008;59
10/30/2020;SPXW201030C03090000;417.09;0;289.4;291.9;0;0.3119;0.7623;0.0008;17;3090.000;SPXW201030P03090000;56.98;0;49.1;50;0;0.2908;-0.2243;0.0008;608
10/30/2020;SPXW201030C03095000;433.18;0;285.3;287.7;0;0.3104;0.7588;0.0008;1;3095.000;SPXW201030P03095000;55.2;0;49.9;50.9;0;0.2895;-0.2279;0.0009;20
10/30/2020;SPXW201030C03100000;281.95;-20.7;281.3;283.6;2;0.3089;0.7552;0.0008;564;3100.000;SPXW201030P03100000;51;-4.45;50.8;51.7;29;0.2884;-0.2318;0.0009;12955
10/30/2020;SPXW201030C03105000;333.96;0;277.2;279.5;0;0.3077;0.7514;0.0008;4;3105.000;SPXW201030P03105000;62.12;0;51.8;52.6;0;0.2872;-0.2357;0.0009;50
10/30/2020;SPXW201030C03110000;329.74;0;273.2;275.5;0;0.3063;0.7476;0.0009;23;3110.000;SPXW201030P03110000;52;-5.2;52.7;53.6;40;0.2858;-0.2396;0.0009;108
10/30/2020;SPXW201030C03115000;0;0;269;271.4;0;0.3048;0.7439;0.0009;0;3115.000;SPXW201030P03115000;53.19;-4.91;53.6;54.5;5;0.2846;-0.2436;0.0009;23
10/30/2020;SPXW201030C03120000;234.7;0;265;267.4;0;0.3033;0.7401;0.0009;37;3120.000;SPXW201030P03120000;54.09;-5.01;54.6;55.4;5;0.2834;-0.2477;0.0009;112
10/30/2020;SPXW201030C03125000;281;0;261.1;263.3;0;0.3022;0.7361;0.0009;362;3125.000;SPXW201030P03125000;56.36;-3.64;55.6;56.4;1298;0.2821;-0.2517;0.0009;2403
10/30/2020;SPXW201030C03130000;200.4;0;257;259.3;0;0.3005;0.7323;0.0009;44;3130.000;SPXW201030P03130000;55.7;-5.3;56.5;57.4;3;0.281;-0.256;0.0009;175
10/30/2020;SPXW201030C03135000;0;0;253;255.3;0;0.2993;0.7281;0.0009;0;3135.000;SPXW201030P03135000;77.3;0;57.5;58.4;0;0.2797;-0.2602;0.001;39
10/30/2020;SPXW201030C03140000;420.67;0;249;251.3;0;0.298;0.724;0.0009;49;3140.000;SPXW201030P03140000;59.14;-3.81;58.5;59.4;1;0.2783;-0.2644;0.001;96
10/30/2020;SPXW201030C03145000;0;0;245.1;247.4;0;0.2965;0.7199;0.0009;300;3145.000;SPXW201030P03145000;54.88;0;59.5;60.4;0;0.2772;-0.2688;0.001;31
10/30/2020;SPXW201030C03150000;368.87;0;241.2;243.4;0;0.295;0.7158;0.0009;2835;3150.000;SPXW201030P03150000;61.15;-3.85;60.6;61.5;83;0.2759;-0.2732;0.001;5310
10/30/2020;SPXW201030C03155000;0;0;237.2;239.5;0;0.2936;0.7115;0.001;0;3155.000;SPXW201030P03155000;43.55;0;61.7;62.5;0;0.2747;-0.2777;0.001;67
10/30/2020;SPXW201030C03160000;188.12;0;233.3;235.6;0;0.2923;0.7071;0.001;46;3160.000;SPXW201030P03160000;61.65;-5.45;62.7;63.6;2;0.2734;-0.2823;0.001;84
10/30/2020;SPXW201030C03165000;0;0;229.4;231.7;0;0.291;0.7027;0.001;0;3165.000;SPXW201030P03165000;74.7;0;63.8;64.7;0;0.2721;-0.2869;0.001;85
10/30/2020;SPXW201030C03170000;208;0;225.6;227.8;0;0.2893;0.6984;0.001;12;3170.000;SPXW201030P03170000;65.33;-3.92;64.9;65.8;129;0.2708;-0.2916;0.001;153
10/30/2020;SPXW201030C03175000;218.1;-24.55;221.8;223.9;2;0.2881;0.6938;0.001;201;3175.000;SPXW201030P03175000;71.39;0.99;66.1;67;6;0.2694;-0.2963;0.0011;581
10/30/2020;SPXW201030C03180000;300.58;0;217.9;220.1;0;0.2867;0.6892;0.001;48;3180.000;SPXW201030P03180000;68.7;-2.95;67.3;68.1;40;0.2683;-0.3012;0.0011;160
10/30/2020;SPXW201030C03185000;0;0;214.1;216.3;0;0.285;0.6847;0.001;0;3185.000;SPXW201030P03185000;66.02;-6.68;68.4;69.3;1;0.2668;-0.306;0.0011;51
10/30/2020;SPXW201030C03190000;329.16;0;210.4;212.5;0;0.2837;0.6799;0.001;44;3190.000;SPXW201030P03190000;73.4;-0.5;69.6;70.5;14;0.2657;-0.3111;0.0011;1834
10/30/2020;SPXW201030C03195000;0;0;206.5;208.7;0;0.2823;0.6751;0.001;0;3195.000;SPXW201030P03195000;79.5;4.4;70.8;71.7;3;0.2643;-0.3161;0.0011;50
10/30/2020;SPXW201030C03200000;201.71;-21.79;202.8;204.9;2;0.2808;0.6703;0.0011;3262;3200.000;SPXW201030P03200000;77.38;1.13;72.1;73;18;0.263;-0.3212;0.0011;3796
10/30/2020;SPXW201030C03205000;0;0;199.1;201.2;0;0.2795;0.6654;0.0011;0;3205.000;SPXW201030P03205000;58.18;0;73.4;74.2;0;0.2618;-0.3264;0.0011;70
10/30/2020;SPXW201030C03210000;162.84;0;195.5;197.5;0;0.2781;0.6604;0.0011;38;3210.000;SPXW201030P03210000;75.07;-3.68;74.7;75.5;2;0.2604;-0.3316;0.0011;148
10/30/2020;SPXW201030C03215000;229;0;191.8;193.8;0;0.2767;0.6553;0.0011;15;3215.000;SPXW201030P03215000;77.14;0;76;76.8;0;0.2591;-0.337;0.0012;56
10/30/2020;SPXW201030C03220000;236;0;188.1;190.1;0;0.2752;0.6503;0.0011;135;3220.000;SPXW201030P03220000;73.34;-8.06;77.3;78.1;1;0.2577;-0.3424;0.0012;213
10/30/2020;SPXW201030C03225000;178.71;-26.24;184.5;186.4;2;0.2739;0.645;0.0011;255;3225.000;SPXW201030P03225000;88.9;6.2;78.6;79.5;4;0.2564;-0.3479;0.0012;1092
10/30/2020;SPXW201030C03230000;185.06;0;180.9;182.7;0;0.2725;0.6398;0.0011;45;3230.000;SPXW201030P03230000;84.03;0.08;80.1;80.8;1;0.2551;-0.3534;0.0012;131
10/30/2020;SPXW201030C03235000;243.3;0;177.3;179.2;0;0.2711;0.6344;0.0011;4;3235.000;SPXW201030P03235000;66.24;0;81.5;82.2;0;0.2537;-0.359;0.0012;16
10/30/2020;SPXW201030C03240000;304.63;0;173.7;175.5;0;0.2696;0.629;0.0011;56;3240.000;SPXW201030P03240000;82.67;-4.03;82.8;83.6;4;0.2524;-0.3648;0.0012;132
10/30/2020;SPXW201030C03245000;235.2;0;170.2;172.1;0;0.2683;0.6235;0.0012;4;3245.000;SPXW201030P03245000;57.17;0;84.3;85.1;0;0.2511;-0.3706;0.0012;18
10/30/2020;SPXW201030C03250000;167.76;-19.14;166.7;168.5;2;0.2669;0.618;0.0012;523;3250.000;SPXW201030P03250000;87.2;-2.4;85.8;86.6;237;0.2498;-0.3765;0.0012;9965
10/30/2020;SPXW201030C03255000;202.28;0;163.2;165;0;0.2654;0.6124;0.0012;1;3255.000;SPXW201030P03255000;77;0;87.2;88.1;0;0.2483;-0.3824;0.0013;51
10/30/2020;SPXW201030C03260000;197.59;0;159.7;161.5;0;0.2641;0.6066;0.0012;61;3260.000;SPXW201030P03260000;92.58;0;88.8;89.6;0;0.2469;-0.3885;0.0013;98
10/30/2020;SPXW201030C03265000;0;0;156.3;158;0;0.2626;0.6009;0.0012;3;3265.000;SPXW201030P03265000;102.82;8.97;90.3;91.1;2;0.2458;-0.3947;0.0013;193
10/30/2020;SPXW201030C03270000;199.66;0;152.9;154.6;0;0.2611;0.5951;0.0012;72;3270.000;SPXW201030P03270000;97.78;2.33;91.9;92.7;1;0.2443;-0.4008;0.0013;92
10/30/2020;SPXW201030C03275000;162.61;-6.69;149.5;151.2;2;0.2599;0.5891;0.0012;590;3275.000;SPXW201030P03275000;97.71;0.66;93.5;94.3;10;0.2431;-0.4072;0.0013;395
10/30/2020;SPXW201030C03280000;155.9;-9.95;146.1;147.8;14;0.2584;0.5831;0.0012;80;3280.000;SPXW201030P03280000;101.13;2.58;95.1;95.9;1;0.2416;-0.4135;0.0013;180
10/30/2020;SPXW201030C03285000;152.7;-9.75;142.8;144.5;14;0.2569;0.5771;0.0012;0;3285.000;SPXW201030P03285000;96.82;-3.33;96.7;97.6;2;0.2402;-0.42;0.0013;206
10/30/2020;SPXW201030C03290000;154.32;0;139.5;141.2;0;0.2556;0.5709;0.0013;749;3290.000;SPXW201030P03290000;109.09;7.39;98.4;99.3;1500;0.2389;-0.4265;0.0013;620
10/30/2020;SPXW201030C03295000;250.25;0;136.2;137.9;0;0.2543;0.5647;0.0013;17;3295.000;SPXW201030P03295000;100.34;-3.06;100.1;101;3;0.2376;-0.4332;0.0014;128
10/30/2020;SPXW201030C03300000;136.18;-16.27;133;134.6;9;0.2528;0.5584;0.0013;1552;3300.000;SPXW201030P03300000;110.41;5.26;101.9;102.7;10;0.2362;-0.4399;0.0014;4702
10/30/2020;SPXW201030C03305000;159.69;0;129.8;131.3;0;0.2515;0.552;0.0013;4;3305.000;SPXW201030P03305000;92.21;0;103.6;104.5;0;0.2347;-0.4467;0.0014;105
10/30/2020;SPXW201030C03310000;139.78;-6.07;126.6;128.1;1;0.2501;0.5456;0.0013;348;3310.000;SPXW201030P03310000;119.07;10.57;105.4;106.3;40;0.2333;-0.4535;0.0014;104
10/30/2020;SPXW201030C03315000;119.4;-23.35;123.4;124.2;2;0.2487;0.539;0.0013;27;3315.000;SPXW201030P03315000;65.49;0;107.2;108.2;0;0.2319;-0.4605;0.0014;211
10/30/2020;SPXW201030C03320000;131.4;0;120.3;121.1;0;0.2472;0.5325;0.0013;66;3320.000;SPXW201030P03320000;119.91;7.91;109;110.5;4;0.2306;-0.4676;0.0014;256
10/30/2020;SPXW201030C03325000;115.66;-20.44;117.2;118;5;0.2457;0.5258;0.0013;2992;3325.000;SPXW201030P03325000;112.16;-1.64;110.9;112.4;466;0.2292;-0.4747;0.0014;1017
10/30/2020;SPXW201030C03330000;111.2;-21.75;114.1;114.9;3;0.2444;0.5191;0.0013;64;3330.000;SPXW201030P03330000;119.27;3.72;112.8;114.3;5;0.2278;-0.4819;0.0014;92
10/30/2020;SPXW201030C03335000;234.8;0;111.1;111.9;0;0.243;0.5122;0.0013;25;3335.000;SPXW201030P03335000;133.83;16.38;114.8;116.4;7;0.2265;-0.4892;0.0014;195
10/30/2020;SPXW201030C03340000;111.28;-15.42;108.1;108.9;155;0.2417;0.5054;0.0014;436;3340.000;SPXW201030P03340000;121.67;2.17;116.8;118.4;2;0.2251;-0.4966;0.0015;153
10/30/2020;SPXW201030C03345000;102.5;-21.25;105.2;106;1;0.2401;0.4984;0.0014;10;3345.000;SPXW201030P03345000;116.18;-5.12;118.8;120.4;1;0.2237;-0.5041;0.0015;71
10/30/2020;SPXW201030C03350000;103.17;-17.48;102.3;103.1;15;0.2388;0.4914;0.0014;3349;3350.000;SPXW201030P03350000;118.81;-4.64;120.9;122.4;17;0.2223;-0.5116;0.0015;2925
10/30/2020;SPXW201030C03355000;95.5;-22.15;99.4;100.2;5;0.2375;0.4843;0.0014;14;3355.000;SPXW201030P03355000;120;-5.5;123;124.6;1;0.2208;-0.5192;0.0015;64
10/30/2020;SPXW201030C03360000;91.61;-23.19;96.6;97.3;140;0.2361;0.4772;0.0014;74;3360.000;SPXW201030P03360000;129.5;2.05;125.1;127;2;0.2196;-0.5269;0.0015;65
10/30/2020;SPXW201030C03365000;90.3;-21.55;93.8;94.6;10;0.2348;0.47;0.0014;26;3365.000;SPXW201030P03365000;103.97;0;127.3;129.2;0;0.2182;-0.5347;0.0015;127
10/30/2020;SPXW201030C03370000;86.31;-22.74;91;91.8;10;0.2334;0.4627;0.0014;56;3370.000;SPXW201030P03370000;126.44;-5.26;129.6;131.3;3;0.2167;-0.5425;0.0015;104
10/30/2020;SPXW201030C03375000;89.08;-17.12;88.4;89.1;71;0.2321;0.4554;0.0014;1024;3375.000;SPXW201030P03375000;130.38;-3.42;131.9;133.6;172;0.2153;-0.5505;0.0015;777
10/30/2020;SPXW201030C03380000;95.98;-7.42;85.6;86.4;26;0.2307;0.448;0.0014;140;3380.000;SPXW201030P03380000;134.78;-1.12;134.1;135.9;81;0.214;-0.5584;0.0015;116
10/30/2020;SPXW201030C03385000;80;-20.6;83;83.8;32;0.2293;0.4405;0.0014;22;3385.000;SPXW201030P03385000;157.13;18.83;136.5;138.3;2;0.2126;-0.5665;0.0015;15
10/30/2020;SPXW201030C03390000;91.21;-6.69;80.4;81.2;1;0.2281;0.4331;0.0014;126;3390.000;SPXW201030P03390000;140.81;0.01;138.8;140.9;36;0.2112;-0.5746;0.0015;111
10/30/2020;SPXW201030C03395000;82.8;-12.4;77.9;78.7;12;0.2268;0.4255;0.0014;10;3395.000;SPXW201030P03395000;115.7;0;141.3;143.2;0;0.2098;-0.5828;0.0015;104
10/30/2020;SPXW201030C03400000;78.69;-13.86;75.4;76.1;71;0.2254;0.4179;0.0014;2678;3400.000;SPXW201030P03400000;141.81;-3.64;143.8;145.6;275;0.2084;-0.591;0.0015;3214
10/30/2020;SPXW201030C03405000;80.79;-9.11;72.9;73.7;12;0.2241;0.4103;0.0014;41;3405.000;SPXW201030P03405000;123.51;0;146.2;148.4;0;0.2071;-0.5993;0.0015;45
10/30/2020;SPXW201030C03410000;118.66;0;70.5;71.3;0;0.2228;0.4027;0.0014;241;3410.000;SPXW201030P03410000;146.94;-3.36;148.7;151;5;0.2057;-0.6077;0.0015;77
10/30/2020;SPXW201030C03415000;102.5;0;68.1;68.9;0;0.2217;0.395;0.0014;23;3415.000;SPXW201030P03415000;148.68;-4.02;151.4;153.4;1;0.2044;-0.616;0.0015;110
10/30/2020;SPXW201030C03420000;78.4;-3.9;65.8;66.6;1;0.2204;0.3873;0.0014;62;3420.000;SPXW201030P03420000;166.17;0;154;156.1;0;0.203;-0.6244;0.0015;172
10/30/2020;SPXW201030C03425000;67.67;-12.18;63.5;64.4;4;0.2191;0.3795;0.0014;4993;3425.000;SPXW201030P03425000;152.26;-5.54;156.7;159;1;0.2016;-0.6329;0.0015;1314
10/30/2020;SPXW201030C03430000;68.49;-8.91;61.3;62.1;115;0.2179;0.3718;0.0014;90;3430.000;SPXW201030P03430000;160.66;0.26;159.5;161.6;4;0.2004;-0.6413;0.0015;122
10/30/2020;SPXW201030C03435000;66.21;-8.84;59.1;60;1;0.2168;0.3641;0.0014;40;3435.000;SPXW201030P03435000;173.38;0;162.3;164.4;0;0.1988;-0.65;0.0015;10
10/30/2020;SPXW201030C03440000;66.83;-5.87;57;57.9;3;0.2155;0.3562;0.0014;55;3440.000;SPXW201030P03440000;127.85;0;165.1;167.3;0;0.1976;-0.6585;0.0015;79
10/30/2020;SPXW201030C03445000;54.5;-16.1;54.9;55.8;5;0.2144;0.3486;0.0014;21;3445.000;SPXW201030P03445000;178.18;0;168;170.3;0;0.1963;-0.6671;0.0015;30
10/30/2020;SPXW201030C03450000;53.52;-14.78;52.9;53.8;9;0.2133;0.3408;0.0014;1683;3450.000;SPXW201030P03450000;159.6;-11.4;171;173.2;1;0.1949;-0.6756;0.0015;560
10/30/2020;SPXW201030C03455000;94.1;0;50.9;51.8;0;0.2122;0.3331;0.0014;34;3455.000;SPXW201030P03455000;137;0;173.9;176.5;0;0.1937;-0.6841;0.0015;81
10/30/2020;SPXW201030C03460000;48.9;-15.1;48.9;49.9;5;0.211;0.3253;0.0014;72;3460.000;SPXW201030P03460000;194.12;17.37;177;179.6;2;0.1924;-0.6927;0.0015;93
10/30/2020;SPXW201030C03465000;52.19;-9.71;47;48;1;0.21;0.3177;0.0014;22;3465.000;SPXW201030P03465000;197.5;17.95;180.1;182.5;1;0.1912;-0.7011;0.0015;41
10/30/2020;SPXW201030C03470000;50.29;-9.51;45.2;46.2;1;0.209;0.31;0.0014;112;3470.000;SPXW201030P03470000;180.86;-1.64;183.3;185.9;10;0.1899;-0.7096;0.0015;95
10/30/2020;SPXW201030C03475000;44.33;-13.57;43.5;44.4;2;0.2078;0.3022;0.0014;1048;3475.000;SPXW201030P03475000;200.88;15.38;186.5;189.2;1;0.1885;-0.7183;0.0015;597
10/30/2020;SPXW201030C03480000;52.15;-3.75;41.8;42.7;1;0.2069;0.2948;0.0014;168;3480.000;SPXW201030P03480000;146.1;0;189.8;192.3;0;0.1872;-0.7268;0.0015;76
10/30/2020;SPXW201030C03485000;43;-11;40.1;41;2;0.206;0.2873;0.0014;56;3485.000;SPXW201030P03485000;169.3;0;193.2;195.6;0;0.1861;-0.7351;0.0014;51
10/30/2020;SPXW201030C03490000;39.36;-12.84;38.5;39.4;41;0.205;0.2798;0.0013;170;3490.000;SPXW201030P03490000;193.7;0;196.6;199.1;0;0.1848;-0.7436;0.0014;15
10/30/2020;SPXW201030C03495000;64;0;37;37.8;0;0.2039;0.2723;0.0013;55;3495.000;SPXW201030P03495000;204.1;6.2;200;202.6;5;0.1837;-0.7518;0.0014;100
10/30/2020;SPXW201030C03500000;36.27;-12.33;35.4;36.3;120;0.2031;0.265;0.0013;8388;3500.000;SPXW201030P03500000;196.78;0;203.5;205.9;0;0.1824;-0.7601;0.0014;2649
10/30/2020;SPXW201030C03505000;70.23;0;34;34.9;0;0.2023;0.2579;0.0013;55;3505.000;SPXW201030P03505000;202.08;-2.37;207;209.6;4;0.1812;-0.7684;0.0014;25
10/30/2020;SPXW201030C03510000;34.92;-10.23;32.6;33.4;2;0.2015;0.2507;0.0013;192;3510.000;SPXW201030P03510000;207.38;-0.37;210.6;213.2;5;0.18;-0.7764;0.0014;111
10/30/2020;SPXW201030C03515000;59.2;0;31.3;32.1;0;0.2009;0.2439;0.0013;58;3515.000;SPXW201030P03515000;111.6;0;214.2;216.8;0;0.1787;-0.7847;0.0013;1
10/30/2020;SPXW201030C03520000;33.76;-8.39;29.9;30.7;7;0.1999;0.2367;0.0013;118;3520.000;SPXW201030P03520000;107.8;0;217.9;220.4;0;0.1774;-0.7927;0.0013;9
10/30/2020;SPXW201030C03525000;56.03;0;28.7;29.5;0;0.1991;0.2298;0.0012;2049;3525.000;SPXW201030P03525000;207.58;0;221.7;224.2;0;0.1764;-0.8005;0.0013;449
10/30/2020;SPXW201030C03530000;33.8;-5.25;27.4;28.2;3;0.1985;0.2232;0.0012;37;3530.000;SPXW201030P03530000;168.21;0;225.4;227.9;0;0.1751;-0.8083;0.0013;17
10/30/2020;SPXW201030C03535000;65.9;0;26.3;27.1;0;0.198;0.2167;0.0012;57;3535.000;SPXW201030P03535000;191.5;0;229.2;231.7;0;0.1741;-0.8158;0.0013;2
10/30/2020;SPXW201030C03540000;28.46;-7.74;25.1;25.9;2;0.1972;0.21;0.0012;121;3540.000;SPXW201030P03540000;197.25;0;233.1;235.6;0;0.1729;-0.8234;0.0012;16
10/30/2020;SPXW201030C03545000;24.55;-10.35;24.1;24.8;3;0.1967;0.2038;0.0012;46;3545.000;SPXW201030P03545000;246.37;0;235.7;241;0;0.1716;-0.8311;0.0012;8
10/30/2020;SPXW201030C03550000;23.82;-9.73;23.2;23.8;58;0.1961;0.1976;0.0012;1733;3550.000;SPXW201030P03550000;231.77;0;239.9;244.9;0;0.1704;-0.8384;0.0012;115
10/30/2020;SPXW201030C03555000;37.33;0;22;22.8;0;0.1956;0.1915;0.0011;54;3555.000;SPXW201030P03555000;220.83;0;243.8;248.9;0;0.1697;-0.845;0.0011;5
10/30/2020;SPXW201030C03560000;21.89;-9.16;21.1;21.8;10;0.195;0.1854;0.0011;163;3560.000;SPXW201030P03560000;223.98;0;247.7;252.9;0;0.1686;-0.852;0.0011;11
10/30/2020;SPXW201030C03565000;28.45;-1.45;20.2;20.9;59;0.1946;0.1797;0.0011;86;3565.000;SPXW201030P03565000;123.94;0;251.8;257.1;0;0.1666;-0.8602;0.0011;5
10/30/2020;SPXW201030C03570000;21.1;-7.7;19.5;20;1;0.1943;0.1741;0.0011;89;3570.000;SPXW201030P03570000;148;0;255.9;261.3;0;0.1663;-0.8657;0.0011;8
10/30/2020;SPXW201030C03575000;20.02;-7.63;18.5;19.2;113;0.1938;0.1686;0.0011;346;3575.000;SPXW201030P03575000;272.18;0;260.1;265.4;0;0.1651;-0.8724;0.001;55
10/30/2020;SPXW201030C03580000;19.63;-7.12;17.9;18.4;28;0.1932;0.1628;0.001;307;3580.000;SPXW201030P03580000;254.1;0;264.3;269.5;0;0.1631;-0.8801;0.001;39
10/30/2020;SPXW201030C03585000;17.24;-8.31;17;17.6;3;0.1927;0.1573;0.001;773;3585.000;SPXW201030P03585000;257.45;0;268.5;273.9;0;0.1628;-0.8851;0.001;750
10/30/2020;SPXW201030C03590000;17.27;-7.33;16.3;16.9;12;0.1925;0.1524;0.001;69;3590.000;SPXW201030P03590000;218.38;0;272.7;278.3;0;0.1618;-0.8912;0.0009;15
10/30/2020;SPXW201030C03595000;36.45;0;15.6;16.2;0;0.1922;0.1474;0.001;48;3595.000;SPXW201030P03595000;144.8;0;277;282.6;0;0.1608;-0.897;0.0009;1
10/30/2020;SPXW201030C03600000;16.49;-6.26;15;15.5;138;0.1921;0.1427;0.001;2589;3600.000;SPXW201030P03600000;230.56;0;281.4;287;0;0.1584;-0.9046;0.0009;186
10/30/2020;SPXW201030C03605000;15.21;-6.69;14.3;14.9;61;0.1918;0.1379;0.0009;435;3605.000;SPXW201030P03605000;0;0;285.6;291.3;0;0.157;-0.9106;0.0008;0
10/30/2020;SPXW201030C03610000;14.8;-6.25;13.7;14.3;2;0.1916;0.1334;0.0009;582;3610.000;SPXW201030P03610000;0;0;290;295.7;0;0.1565;-0.9152;0.0008;0
10/30/2020;SPXW201030C03615000;33.31;0;13.2;13.7;0;0.1914;0.1289;0.0009;33;3615.000;SPXW201030P03615000;249.82;0;294.4;300.1;0;0.1549;-0.921;0.0008;7
10/30/2020;SPXW201030C03620000;14.03;-5.47;12.6;13.2;7;0.1912;0.1246;0.0009;91;3620.000;SPXW201030P03620000;223.35;0;298.8;304.7;0;0.1526;-0.9278;0.0007;2
10/30/2020;SPXW201030C03625000;13.1;-5.65;12.2;12.7;122;0.1912;0.1205;0.0009;1434;3625.000;SPXW201030P03625000;158.64;0;303.3;309;0;0.1524;-0.9314;0.0007;36
10/30/2020;SPXW201030C03630000;12.42;-5.63;11.7;12.2;2;0.1911;0.1165;0.0008;31;3630.000;SPXW201030P03630000;328.18;28.08;307.8;313.7;1;0.1511;-0.9363;0.0007;11
10/30/2020;SPXW201030C03635000;11.97;-5.38;11.2;11.7;1;0.1909;0.1125;0.0008;4;3635.000;SPXW201030P03635000;0;0;312.3;318.2;0;0.1481;-0.943;0.0006;0
10/30/2020;SPXW201030C03640000;11.61;-5.14;10.7;11.3;1;0.1911;0.109;0.0008;6;3640.000;SPXW201030P03640000;0;0;316.8;322.8;0;0.1466;-0.9477;0.0006;0
10/30/2020;SPXW201030C03645000;23.85;0;10.3;10.8;0;0.1912;0.1055;0.0008;9;3645.000;SPXW201030P03645000;155.1;0;321.4;327.4;0;0.1452;-0.9521;0.0006;9
10/30/2020;SPXW201030C03650000;10.23;-5.22;9.8;10.4;187;0.191;0.1017;0.0008;17929;3650.000;SPXW201030P03650000;317.93;0.28;326.2;332;1;0.1435;-0.9565;0.0005;34
10/30/2020;SPXW201030C03655000;9.83;-5.02;9.5;10;69;0.1912;0.0985;0.0007;224;3655.000;SPXW201030P03655000;322.48;0.48;330.5;336.6;1;0.1415;-0.961;0.0005;2
10/30/2020;SPXW201030C03660000;9.91;-4.44;9.1;9.7;9;0.1911;0.0951;0.0007;31;3660.000;SPXW201030P03660000;0;0;335.2;341.2;0;0.1357;-0.9691;0.0004;0
10/30/2020;SPXW201030C03665000;11.5;-2.3;8.8;9.3;5;0.1914;0.0922;0.0007;8;3665.000;SPXW201030P03665000;0;0;339.8;345.9;0;0.1329;-0.9735;0.0004;0
10/30/2020;SPXW201030C03670000;11.05;-2.25;8.4;9;5;0.1919;0.0896;0.0007;64;3670.000;SPXW201030P03670000;278.97;0;344.5;350.5;0;0.1324;-0.9756;0.0004;7
10/30/2020;SPXW201030C03675000;12.04;0;8.1;8.7;0;0.1918;0.0864;0.0007;2256;3675.000;SPXW201030P03675000;314.6;0;349.1;355.3;0;0.1237;-0.9839;0.0003;5
10/30/2020;SPXW201030C03680000;8.6;-3.7;7.9;8.4;1;0.1922;0.0839;0.0007;64;3680.000;SPXW201030P03680000;0;0;353.8;359.9;0;0.1181;-0.9885;0.0002;0
10/30/2020;SPXW201030C03685000;9.55;-2.4;7.5;8.1;72;0.1925;0.0813;0.0006;142;3685.000;SPXW201030P03685000;0;0;358.6;364.6;0;0.1031;-0.9959;0.0001;0
10/30/2020;SPXW201030C03690000;17.9;0;7.3;7.8;0;0.1928;0.0788;0.0006;14;3690.000;SPXW201030P03690000;296.07;0;363.2;369.4;0;0;-0.9265;0.0006;7
10/30/2020;SPXW201030C03695000;18;0;7;7.5;0;0.193;0.0762;0.0006;2;3695.000;SPXW201030P03695000;0;0;368.1;373.9;0;0;-0.9291;0.0006;0
10/30/2020;SPXW201030C03700000;7.02;-3.68;6.8;7.3;8;0.1932;0.0737;0.0006;4663;3700.000;SPXW201030P03700000;186.51;0;372.7;378.7;0;0;-0.9317;0.0006;554
10/30/2020;SPXW201030C03705000;23;0;6.5;7;0;0.1933;0.0712;0.0006;23;3705.000;SPXW201030P03705000;0;0;377.4;383.5;0;0;-0.934;0.0006;0
10/30/2020;SPXW201030C03710000;7.35;-2.55;6.3;6.8;3;0.1936;0.069;0.0006;64;3710.000;SPXW201030P03710000;0;0;382.2;388.3;0;0;-0.9359;0.0005;0
10/30/2020;SPXW201030C03715000;7.15;-2.45;6.1;6.5;1;0.1942;0.0671;0.0005;0;3715.000;SPXW201030P03715000;0;0;386.9;393;0;0;-0.9384;0.0005;0
10/30/2020;SPXW201030C03720000;7.63;-1.62;5.9;6.3;1;0.1944;0.0649;0.0005;3;3720.000;SPXW201030P03720000;0;0;391.7;397.8;0;0;-0.9403;0.0005;0
10/30/2020;SPXW201030C03725000;6.27;-2.68;5.7;6.1;3;0.1946;0.0628;0.0005;289;3725.000;SPXW201030P03725000;202.64;0;396.4;402.6;0;0;-0.9426;0.0005;2
10/30/2020;SPXW201030C03730000;12.58;0;5.5;5.9;0;0.1951;0.0609;0.0005;5;3730.000;SPXW201030P03730000;0;0;401.3;407.4;0;0;-0.9441;0.0005;0
10/30/2020;SPXW201030C03735000;12;0;5.3;5.7;0;0.1955;0.0591;0.0005;22;3735.000;SPXW201030P03735000;0;0;406.1;412.2;0;0;-0.9459;0.0005;0
